mode,seed,t,KL_obs_true,TV,R_obs,R_true,gap,abs_gap,pinsker_bound,bound_holds
closed_loop,4,38,0.15541029568849732,0.16118857817687243,0.6759121789616518,0.8366664307695362,-0.16075425180788439,0.16075425180788439,0.5575128620731495,1
closed_loop,4,39,0.14908466218696495,0.16641455585343656,0.6377308110368216,0.8035738786902238,-0.16584306765340218,0.16584306765340218,0.5460488296608005,1
closed_loop,4,40,0.11861300115709307,0.14780930216667637,0.6250159325297349,0.7700397280637817,-0.14502379553404687,0.14502379553404687,0.487058520420479,1
closed_loop,4,41,0.11217323372038725,0.15143017760175592,0.5859606997829166,0.7340891610561228,-0.1481284612732061,0.1481284612732061,0.4736522642622692,1
closed_loop,4,42,0.10476666145639414,0.15090509135763341,0.5653847590739197,0.71284499119011,-0.1474602321161903,0.1474602321161903,0.4577480998461799,1
closed_loop,4,43,0.0993480867856182,0.1524223801753127,0.5423179573126578,0.6911232509696795,-0.14880529365702178,0.14880529365702178,0.445753489690475,1
closed_loop,4,44,0.09319767101866089,0.15326818635131237,0.5158997868661035,0.6653187969218528,-0.1494190100557493,0.1494190100557493,0.4317352684658989,1
closed_loop,4,45,0.09068206388018023,0.1546116572654205,0.5041047952383075,0.6546617346284166,-0.15055693939010906,0.15055693939010906,0.42586867431211756,1
closed_loop,4,46,0.08744571006765015,0.15465790740574412,0.4947914530105191,0.6454099092244561,-0.150618456213937,0.150618456213937,0.41820021536974405,1
closed_loop,4,47,0.0854926993241845,0.15467105645584392,0.4933478691566926,0.6440505678348336,-0.150702698678141,0.150702698678141,0.41350380729609854,1
closed_loop,4,48,0.08420286683727923,0.15411494484893756,0.4956109461502254,0.6458920745743156,-0.15028112842409025,0.15028112842409025,0.4103726765691869,1
closed_loop,4,49,0.08373639841723395,0.1546713894727451,0.49084662669362966,0.6416435580102996,-0.15079693131666994,0.15079693131666994,0.40923440328797855,1
closed_loop,4,50,0.055861593698607104,0.1229020747704127,0.5349122287302547,0.6513533511665716,-0.11644112243631688,0.11644112243631688,0.334250186831981,1
closed_loop,4,51,0.05585670367755764,0.12167985224910276,0.5486785871267357,0.6643102523535115,-0.11563166522677581,0.11563166522677581,0.3342355566888647,1
closed_loop,4,52,0.056690275572046124,0.12045217068910427,0.5627323405832433,0.6773517587666655,-0.11461941818342225,0.11461941818342225,0.33672028620814076,1
closed_loop,4,53,0.057568149284184356,0.11873158623333341,0.5790191689208357,0.692167516327822,-0.11314834740698632,0.11314834740698632,0.3393174009218636,1
closed_loop,4,54,0.05850085575016246,0.11664002672355016,0.5940208334226058,0.7052053353906745,-0.11118450196806873,0.11118450196806873,0.34205512932906723,1
closed_loop,4,55,0.05803338846944397,0.11220524003010107,0.6184554950257711,0.7256374682979446,-0.10718197327217349,0.10718197327217349,0.34068574513602407,1
closed_loop,4,56,0.058048715313136545,0.10813576653875832,0.6396777656293942,0.7431936355225557,-0.10351586989316153,0.10351586989316153,0.3407307303814452,1
closed_loop,4,57,0.057505659069513645,0.10303241656054016,0.6669540317519417,0.7660539479032813,-0.09909991615133962,0.09909991615133962,0.3391331864312711,1
closed_loop,4,58,0.05692276074880827,0.09672453717616006,0.697735126340663,0.7910974722576337,-0.09336234591697068,0.09336234591697068,0.3374100198536145,1
closed_loop,4,59,0.05671517980462416,0.0923191724547885,0.7193480540829591,0.8085408161302484,-0.08919276204728932,0.08919276204728932,0.33679423927562707,1
closed_loop,4,60,0.048048456246211645,0.07839813864691489,0.7584383865190716,0.8335032415301322,-0.07506485501106064,0.07506485501106064,0.30999502010907093,1
closed_loop,4,61,0.047544639477124374,0.07258896996308555,0.7849028646220797,0.854541834895658,-0.06963897027357835,0.06963897027357835,0.30836549572584926,1
closed_loop,4,62,0.04697956942184158,0.0671583089092613,0.8105788370207982,0.8752867860800664,-0.06470794905926813,0.06470794905926813,0.30652754989345277,1
closed_loop,4,63,0.04652801657538285,0.062409017767058164,0.8332556790684413,0.8936788900717569,-0.0604232110033156,0.0604232110033156,0.3050508697754617,1
closed_loop,4,64,0.0458360829898251,0.057378503318122005,0.8570104769900143,0.9128662033093113,-0.05585572631929703,0.05585572631929703,0.30277411709003493,1
closed_loop,4,65,0.045080112331643975,0.05380148579667241,0.8713833327996962,0.9237992181934556,-0.05241588539375941,0.05241588539375941,0.30026692235956987,1
closed_loop,4,66,0.04535659029109059,0.049398418243935274,0.8945707709000885,0.9431465083394273,-0.04857573743933874,0.04857573743933874,0.3011862888349687,1
closed_loop,4,67,0.04463507868609773,0.045053219661232435,0.914643691128061,0.9593580905322995,-0.04471439940423849,0.04471439940423849,0.29878111950422076,1
closed_loop,4,68,0.04371732750748972,0.04348108871054363,0.9204436691977609,0.9636969158330889,-0.043253246635328035,0.043253246635328035,0.2956935153414417,1
closed_loop,4,69,0.04534731432075136,0.045431008622250746,0.9166173687930274,0.961836337439618,-0.045218968646590696,0.045218968646590696,0.3011554891439018,1
closed_loop,4,70,0.006500750333059111,0.014405202704932844,0.9713680875425192,0.9599964518222767,0.011371635720242579,0.011371635720242579,0.11402412317627451,1
closed_loop,4,71,0.005672536372412996,0.013210075221722125,0.9734990176717944,0.9632219315519639,0.01027708611983047,0.01027708611983047,0.10651325149870317,1
closed_loop,4,72,0.006216712819426431,0.015002123975933805,0.9710157917521568,0.9589901679091484,0.012025623843008426,0.012025623843008426,0.11150527179847984,1
closed_loop,4,73,0.006122608332479686,0.015143839321980795,0.9701475544097786,0.9581878378811473,0.01195971652863137,0.01195971652863137,0.11065810709098259,1
closed_loop,4,74,0.0069182630789551515,0.017158209182901712,0.9669595245762241,0.9529490308717364,0.014010493704487703,0.014010493704487703,0.11762876416043103,1
closed_loop,4,75,0.00753514348880328,0.018522423786323763,0.9643340144999684,0.9492454651348488,0.015088549365119608,0.015088549365119608,0.12276109716684093,1
closed_loop,4,76,0.007596630434393617,0.01931638587589465,0.9629811434767787,0.947073825137424,0.01590731833935466,0.01590731833935466,0.1232609462432738,1
closed_loop,4,77,0.008278536674493584,0.021091849733044718,0.9597922382919074,0.9421287596646414,0.017663478627266027,0.017663478627266027,0.128674291717449,1
closed_loop,4,78,0.008782047412365695,0.022086564128150306,0.9579221419670364,0.939576150777187,0.018345991189849364,0.018345991189849364,0.13252959980597312,1
closed_loop,4,79,0.010703105634064295,0.026243867431510585,0.950909123651406,0.9286681708322235,0.02224095281918248,0.02224095281918248,0.14630861652045168,1
closed_loop,4,80,0.03608657313852044,0.04954918719390244,0.974402999441299,0.9248552772652546,0.04954772217604442,0.04954772217604442,0.26865060259943746,1
closed_loop,4,81,0.04064841502541528,0.0556578181552691,0.9713766976832657,0.915720310645515,0.055656387037750776,0.055656387037750776,0.28512598978492043,1
closed_loop,4,82,0.04442459786832813,0.060719800460101656,0.9688003243729802,0.9080817601127452,0.06071856426023503,0.06071856426023503,0.2980758221269485,1
closed_loop,4,83,0.04985572130138933,0.06813691149331744,0.9650761157418823,0.8969401380909826,0.06813597765089974,0.06813597765089974,0.31577118710037283,1
closed_loop,4,84,0.05704383630544174,0.07762851018515486,0.9603058430268838,0.8826780459023174,0.07762779712456647,0.07762779712456647,0.33776866730187316,1
closed_loop,4,85,0.06236502124194122,0.08428177484876331,0.9568869171967265,0.8726056477013261,0.08428126949540038,0.08428126949540038,0.3531714066623775,1
closed_loop,4,86,0.069274461037087,0.09279817072026036,0.9524455994659714,0.8596478191763591,0.09279778028961227,0.09279778028961227,0.3722216034490395,1
closed_loop,4,87,0.07573797324434069,0.10132235332299201,0.9481177720549789,0.8467956947815725,0.10132207727340647,0.10132207727340647,0.3891991090543263,1
closed_loop,4,88,0.08047763737257474,0.10717104214068458,0.9450280809138409,0.8378573770267724,0.10717070388706851,0.10717070388706851,0.40119231640841463,1
closed_loop,4,89,0.0851890697389511,0.11263531424873077,0.9421262929654763,0.8294912855233093,0.11263500744216703,0.11263500744216703,0.41276886931780865,1
closed_loop,4,90,0.11114983183492938,0.12981088072409117,0.9437421652688917,0.8139312845448006,0.12981088072409108,0.12981088072409108,0.47148665269534273,1
closed_loop,4,91,0.12047676395157131,0.13971327167404188,0.9394600651579352,0.7997467934838931,0.13971327167404213,0.13971327167404213,0.49087017418370676,1
closed_loop,4,92,0.13085789756108435,0.15169886751129583,0.934285486919847,0.7825866194085512,0.1516988675112958,0.1516988675112958,0.5115816602676143,1
closed_loop,4,93,0.13526818964678497,0.15542571277897885,0.9326634107645634,0.7772376979855846,0.15542571277897876,0.15542571277897876,0.5201311174055729,1
closed_loop,4,94,0.1410025113368684,0.16143964210665565,0.9300573850407441,0.7686177429340885,0.16143964210665562,0.16143964210665562,0.5310414509939283,1
closed_loop,4,95,0.14559325052475733,0.1660629925737075,0.9280552249864237,0.7619922324127163,0.16606299257370738,0.16606299257370738,0.539616994774548,1
closed_loop,4,96,0.14883437912244576,0.16758148283306512,0.9273859247972829,0.7598044419642178,0.16758148283306507,0.16758148283306507,0.5455902842288264,1
closed_loop,4,97,0.1542365664667436,0.17305021602445728,0.9250124933071981,0.751962277282741,0.17305021602445714,0.17305021602445714,0.5554035766300819,1
closed_loop,4,98,0.1564727518790843,0.1753230843959798,0.9240292037980548,0.748706119402075,0.17532308439597977,0.17532308439597977,0.5594153231349394,1
closed_loop,4,99,0.16144223751274836,0.17957361942151345,0.9221800935941569,0.7426064741726435,0.1795736194215134,0.1795736194215134,0.5682292451339483,1
closed_loop,5,0,0.001394049903179855,0.00042234978161974904,0.9995131180968787,0.9999343277891816,-0.00042120969230285965,0.00042120969230285965,0.05280246023017971,1
closed_loop,5,1,0.0013281672057388755,0.00039479265182170266,0.9995490103401101,0.9999430038940522,-0.0003939935539420958,0.0003939935539420958,0.05153963922533559,1
closed_loop,5,2,0.0012588858510854159,0.00037087180625722867,0.999578156729051,0.9999480151921747,-0.0003698584631236512,0.0003698584631236512,0.050177402305926835,1
closed_loop,5,3,0.0011772221656157207,0.0003387984352249711,0.9996187227201,0.9999570980589261,-0.0003383753388260802,0.0003383753388260802,0.0485226166981073,1
closed_loop,5,4,0.0011413551283192946,0.00032663172246989616,0.9996343990112215,0.9999606179660784,-0.0003262189548568495,0.0003262189548568495,0.047777717155998455,1
closed_loop,5,5,0.001118567771508852,0.00031844421310382276,0.9996455640017232,0.9999637197629014,-0.0003181557611782182,0.0003181557611782182,0.04729836723416258,1
closed_loop,5,6,0.0010810941737013102,0.00030370567831713,0.9996634892800781,0.999966946160949,-0.000303456880870967,0.000303456880870967,0.046499337064119746,1
closed_loop,5,7,0.001109717309508825,0.0003123688218780188,0.9996546832721858,0.999966825863322,-0.0003121425911362108,0.0003121425911362108,0.047110875803975986,1
closed_loop,5,8,0.0010462462864384995,0.0002951994480535661,0.9996749736861352,0.9999699761382169,-0.00029500245208169407,0.00029500245208169407,0.04574377086420619,1
closed_loop,5,9,0.0010413104898638766,0.00029322124289752043,0.9996781261809993,0.9999711649726567,-0.0002930387916574295,0.0002930387916574295,0.04563574234881858,1
closed_loop,5,10,0.0019537038773837865,0.0004929433484767693,0.9994752218428304,0.9999681052761893,-0.0004928834333588483,0.0004928834333588483,0.06250926135195946,1
closed_loop,5,11,0.0020256792531738533,0.0005249898757745279,0.9994391899846047,0.9999641180231109,-0.0005249280385062338,0.0005249280385062338,0.0636502828457793,1
closed_loop,5,12,0.002238774292041607,0.0006050944556925352,0.9993480925638115,0.9999531173471079,-0.0006050247832963818,0.0006050247832963818,0.0669144871016973,1
closed_loop,5,13,0.002454046409801308,0.0006937343861599291,0.9992452338896143,0.9999388901538958,-0.000693656264281528,0.000693656264281528,0.07005778200601712,1
closed_loop,5,14,0.0029474763395270754,0.0008864481734829965,0.9990207618839506,0.999907068091455,-0.0008863062075044059,0.0008863062075044059,0.07677859518807408,1
closed_loop,5,15,0.0035194609425331733,0.001142143621342783,0.99870897154171,0.9998504218706644,-0.0011414503289544076,0.0011414503289544076,0.08389828296852295,1
closed_loop,5,16,0.004381695662222418,0.0014626036391925893,0.9983354882973955,0.9997978176115483,-0.0014623293141527993,0.0014623293141527993,0.09361298694329134,1
closed_loop,5,17,0.005239395294709197,0.0018662006186456722,0.9978363474549968,0.9997021245807061,-0.0018657771257092337,0.0018657771257092337,0.10236596401840992,1
closed_loop,5,18,0.0065713086425894275,0.002468482901956548,0.9970905367520276,0.9995582405740746,-0.002467703822046974,0.002467703822046974,0.1146412547261188,1
closed_loop,5,19,0.00857836867092493,0.003438378538081223,0.9958666773539006,0.999302187492216,-0.003435510138315445,0.003435510138315445,0.13098372930196275,1
closed_loop,5,20,0.017720676954599262,0.006690432964658238,0.9922024115585668,0.9988922623317569,-0.006689850773190065,0.006689850773190065,0.18825874191972738,1
closed_loop,5,21,0.023107154285923876,0.009160927296071465,0.989222712799177,0.9983826672867375,-0.009159954487560573,0.009159954487560573,0.2149751347757404,1
closed_loop,5,22,0.03072785303580531,0.01290678535692005,0.9846170996422965,0.9975225536996969,-0.0129054540574004,0.0129054540574004,0.24790261408789263,1
closed_loop,5,23,0.03913885502958118,0.01744225304560342,0.9790191599908499,0.9964592944070318,-0.017440134416181974,0.017440134416181974,0.2797815398827492,1
closed_loop,5,24,0.04889462446056172,0.02284550931456587,0.9723169821051086,0.9951603970320005,-0.022843414926891903,0.022843414926891903,0.31271272587012416,1
closed_loop,5,25,0.06037878237625391,0.029545072570437547,0.9639086068643602,0.9934504449104313,-0.029541838046071134,0.029541838046071134,0.34750189172507795,1
closed_loop,5,26,0.07551765205346776,0.03923325144002919,0.951375511971484,0.9906050254706201,-0.03922951349913617,0.03922951349913617,0.3886326081364449,1
